"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2014","2014",75.9,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2015","2015",75.9,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2016","2016",75.9,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2017","2017",71.6,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2018","2018",72.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2001","2001",18.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2002","2002",18.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2003","2003",17.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2005","2005",18.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2006","2006",18.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2007","2007",18.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2008","2008",22.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2009","2009",22.7,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2010","2010",21.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2011","2011",22,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2012","2012",20.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2013","2013",20.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2014","2014",19.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2015","2015",18.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2016","2016",18.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2017","2017",20.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2018","2018",21.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2001","2001",2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2002","2002",1.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2003","2003",1.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2005","2005",2.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2006","2006",2.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2007","2007",3.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2008","2008",2.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2009","2009",3.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2010","2010",3.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2011","2011",3.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2012","2012",3.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2013","2013",2.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2014","2014",2.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2015","2015",2.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2016","2016",2.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2017","2017",4.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y18-24","18-24 anni","2018","2018",2.7,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2001","2001",15.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2002","2002",16.6,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2003","2003",15.4,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2005","2005",14.8,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2006","2006",15.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2007","2007",13.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2008","2008",14.8,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2009","2009",14.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2010","2010",15.7,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2011","2011",12,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2012","2012",13.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2013","2013",14.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2014","2014",16.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2015","2015",15.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2016","2016",16.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2017","2017",14.4,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2018","2018",15.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2001","2001",76.3,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2002","2002",74.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2003","2003",76.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2005","2005",75.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2006","2006",74.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2007","2007",74.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2008","2008",73,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2009","2009",74.3,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2010","2010",72.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2011","2011",77.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2012","2012",72.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2013","2013",72.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2014","2014",70.6,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2015","2015",72.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2016","2016",70.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2017","2017",71.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2018","2018",71.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2001","2001",8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2002","2002",7.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2003","2003",7.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2005","2005",8.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2006","2006",8.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2007","2007",9.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2008","2008",10.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2009","2009",9.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2010","2010",9.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2011","2011",8.7,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2012","2012",10.9,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2013","2013",10,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2014","2014",10.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2015","2015",9.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2016","2016",10.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2017","2017",11.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2018","2018",10.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2001","2001",0.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2002","2002",1.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2003","2003",0.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2005","2005",1.2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2006","2006",1.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2007","2007",1.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2008","2008",1.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2009","2009",2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2010","2010",2.2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2011","2011",1.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2012","2012",2.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2013","2013",2.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2014","2014",2.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2015","2015",2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2016","2016",2.5,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2017","2017",3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-24","18-24 anni","2018","2018",2.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2001","2001",9.7,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2002","2002",9.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2003","2003",9.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2005","2005",8,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2006","2006",8.7,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2007","2007",8.4,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2008","2008",8.8,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2009","2009",7.8,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2010","2010",9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2011","2011",7.4,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2012","2012",8.3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2013","2013",9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2014","2014",9.3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2015","2015",9.5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2016","2016",9.3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2017","2017",8.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2018","2018",9.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2001","2001",75.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2002","2002",75.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2003","2003",77.3,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2005","2005",76.2,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2006","2006",75.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2007","2007",75.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2008","2008",72.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2009","2009",73.2,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2010","2010",72.2,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2011","2011",74.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2012","2012",73.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2013","2013",73.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-24","18-24 anni","2014","2014",73.3,,
